,datetime,kW/Ton,Load,CDWRT,CDWST,DTLift,Ton,EvapApproach,CondApproach,Hz,CompSH,IGV,REFLVL
0,2017-07-01 00:00:00+00:00,0.721407624633,0.682,90.0999984741,84.0999984741,51.3999977112,,0.7999992370610001,0.09999847412110001,,24.400001525900002,,54.0
1,2017-07-01 00:05:00+00:00,0.7112529936030001,0.677039933777,89.9000015259,84.0999984741,51.2000007629,,0.7999992370610001,0.0,,24.599998474099998,,52.0
2,2017-07-01 00:10:00+00:00,0.722688210331,0.6669911771989999,90.3000030518,84.5999984741,51.5000038147,,0.7999992370610001,0.09999847412110001,,24.5,,54.0
3,2017-07-01 00:15:00+00:00,0.725149041954,0.664359966871,90.5,84.6999969482,51.7000007629,,0.7999992370610001,-0.09999847412110001,,24.599998474099998,,47.0
4,2017-07-01 00:20:00+00:00,0.723286930188,0.664595621406,90.0999984741,84.4000015259,51.2999992371,,0.899997711182,0.09999847412110001,,24.6000061035,,56.0
5,2017-07-01 00:25:00+00:00,0.7239859786830001,0.6652799011230001,89.6999969482,84.0999984741,50.9999961853,,0.7000007629389999,0.300003051758,,24.599998474099998,,48.0
6,2017-07-01 00:30:00+00:00,0.713491092986,0.674766666667,90.0999984741,84.0,51.3999977112,,0.7999992370610001,-0.199996948242,,24.599998474099998,,50.0
7,2017-07-01 00:35:00+00:00,0.7222301017730001,0.666306567637,89.8000030518,84.0,51.1000022888,,0.7999992370610001,-0.100006103516,,24.800003051799997,,51.0
8,2017-07-01 00:40:00+00:00,0.7172148157989999,0.669255555556,89.5999984741,83.9000015259,50.8999977112,,0.7999992370610001,0.0,,24.7000045776,,50.0
9,2017-07-01 00:45:00+00:00,0.725104967831,0.664253234609,89.9000015259,84.0,51.2000007629,,0.7999992370610001,0.0,,24.5,,44.0
10,2017-07-01 00:50:00+00:00,0.7222455843009999,0.6683599006650001,90.5,84.6999969482,51.7999992371,,0.7000007629389999,0.09999847412110001,,24.300003051799997,,47.0
11,2017-07-01 00:55:00+00:00,0.739305100828,0.6546688227340001,91.0999984741,85.3000030518,52.199996948199995,,0.7000007629389999,0.09999847412110001,,24.300003051799997,,46.0
12,2017-07-01 01:00:00+00:00,0.7265238923019999,0.666773199463,91.1999969482,85.4000015259,52.299995422399995,,0.7000007629389999,0.0,,24.400001525900002,,52.0
13,2017-07-01 01:05:00+00:00,0.72271192125,0.671839865112,91.1999969482,85.6999969482,52.299995422399995,,0.600002288818,0.200004577637,,24.2999954224,,43.0
14,2017-07-01 01:10:00+00:00,0.72838935297,0.664333333333,91.0999984741,85.3000030518,52.0999984741,,0.7999992370610001,0.09999847412110001,,24.400001525900002,,54.0
15,2017-07-01 01:15:00+00:00,0.722478132007,0.6697688212080001,91.0999984741,85.3000030518,52.0999984741,,0.900001525879,0.0,,24.400001525900002,,51.0
16,2017-07-01 01:20:00+00:00,0.7278635711820001,0.664666666667,91.0999984741,85.3000030518,52.0999984741,,0.7999992370610001,0.09999847412110001,,24.300003051799997,,48.0
17,2017-07-01 01:25:00+00:00,0.7241593699950001,0.673811180115,91.4000015259,85.5999984741,52.4000015259,,0.7000007629389999,0.09999847412110001,,24.300003051799997,,47.0
18,2017-07-01 01:30:00+00:00,0.730197638108,0.674666666667,91.6999969482,85.8000030518,52.699996948199995,,0.599998474121,0.100006103516,,24.199996948200003,,50.0
