,topic,date,num_docs
1,0,1,0.04656040268456376
2,0,2,0.039299242424242424
3,0,3,0.04177433247200689
4,0,4,0.03396559329510366
5,0,5,0.04181494661921708
6,0,6,0.04465383039737812
7,0,7,0.044027565084226644
8,0,8,0.03849597135183527
9,0,9,0.03844644958807376
10,0,10,0.04133099824868652
11,0,11,0.04072208228379513
12,0,12,0.03525264394829612
13,0,13,0.033238751520064856
14,0,14,0.03211805555555555
15,0,15,0.03261329944938585
16,0,16,0.036561264822134384
17,0,17,0.04017857142857143
18,0,18,0.04356740133264992
19,0,19,0.045040485829959516
20,0,20,0.04931335830212235
21,0,21,0.04316546762589928
22,0,22,0.03774617067833698
23,0,23,0.04382929642445214
24,0,24,0.04846938775510204
25,0,25,0.04169046259280411
26,0,26,0.03353867214236824
27,0,27,0.0451650260567458
28,0,28,0.04060248853962017
29,0,29,0.03613744075829384
30,0,30,0.04598405885959534
31,0,31,0.04111405835543767
32,0,32,0.03462050599201065
33,0,33,0.04008589835361489
34,0,34,0.047651463580667124
35,0,35,0.03177966101694915
36,0,36,0.024125452352231604
37,0,37,0.0407725321888412
38,0,38,0.03492063492063492
39,0,39,0.04665314401622718
40,0,40,0.040519877675840976
41,0,41,0.03788420300214439
42,0,42,0.033093525179856115
43,0,43,0.045454545454545456
44,0,44,0.04566929133858268
45,0,45,0.050079491255961846
46,0,46,0.04561161022805805
47,0,47,0.03896103896103896
48,1,1,0.6296140939597316
49,1,2,0.6226325757575758
50,1,3,0.5809646856158484
51,1,4,0.6259373621526246
52,1,5,0.6103202846975089
53,1,6,0.6251536255632937
54,1,7,0.585375191424196
55,1,8,0.5774395702775291
56,1,9,0.5547273440564927
57,1,10,0.5856392294220666
58,1,11,0.5902602854743912
59,1,12,0.5777516647081864
60,1,13,0.5334414268342116
61,1,14,0.5438368055555556
62,1,15,0.5451080050825922
63,1,16,0.5780632411067194
64,1,17,0.5684523809523809
65,1,18,0.6002050230650948
66,1,19,0.5288461538461539
67,1,20,0.5742821473158551
68,1,21,0.5174322080796901
69,1,22,0.5454048140043763
70,1,23,0.5028835063437139
71,1,24,0.5573979591836735
72,1,25,0.46145059965733864
73,1,26,0.4996577686516085
74,1,27,0.5344528083381587
75,1,28,0.5199738048461034
76,1,29,0.5835308056872038
77,1,30,0.572041692213366
78,1,31,0.5629973474801061
79,1,32,0.5765645805592543
80,1,33,0.6020042949176807
81,1,34,0.5684138869979578
82,1,35,0.5939265536723164
83,1,36,0.5572979493365501
84,1,37,0.5278969957081545
85,1,38,0.6047619047619047
86,1,39,0.5341446923597025
87,1,40,0.555045871559633
88,1,41,0.5739814152966405
89,1,42,0.5345323741007194
90,1,43,0.5303030303030303
91,1,44,0.584251968503937
92,1,45,0.615262321144674
93,1,46,0.5943331029716655
94,1,47,0.6006493506493507
95,2,1,0.0
96,2,2,0.000946969696969697
97,2,3,0.004306632213608958
98,2,4,0.0030877812086457872
99,2,5,0.0008896797153024911
100,2,6,0.0024580090126997134
101,2,7,0.003445635528330781
102,2,8,0.005819158460161146
103,2,9,0.003530796390741467
104,2,10,0.004203152364273205
105,2,11,0.011335012594458438
106,2,12,0.026635330983157072
107,2,13,0.05066882853668423
108,2,14,0.030815972222222224
109,2,15,0.028801355357899194
110,2,16,0.023715415019762844
111,2,17,0.007936507936507936
112,2,18,0.0010251153254741158
113,2,19,0.005060728744939271
114,2,20,0.0
115,2,21,0.0016602102933038186
116,2,22,0.0
117,2,23,0.0
118,2,24,0.0
119,2,25,0.0005711022272986865
120,2,26,0.0013689253935660506
121,2,27,0.0
122,2,28,0.0
123,2,29,0.0
124,2,30,0.0
125,2,31,0.0
126,2,32,0.0
127,2,33,0.0007158196134574087
128,2,34,0.0006807351940095302
129,2,35,0.0
130,2,36,0.0
131,2,37,0.0
132,2,38,0.003968253968253968
133,2,39,0.0033806626098715348
134,2,40,0.0007645259938837921
135,2,41,0.0
136,2,42,0.002158273381294964
137,2,43,0.0
138,2,44,0.0007874015748031496
139,2,45,0.0023847376788553257
140,2,46,0.006219765031098825
141,2,47,0.008116883116883116
142,3,1,0.0016778523489932886
143,3,2,0.0023674242424242425
144,3,3,0.0017226528854435831
145,3,4,0.0022055580061755625
146,3,5,0.0017793594306049821
147,3,6,0.0016386726751331422
148,3,7,0.0019142419601837673
149,3,8,0.0017905102954341987
150,3,9,0.001961553550411926
151,3,10,0.0014010507880910684
152,3,11,0.0020990764063811922
153,3,12,0.0019584802193497847
154,3,13,0.0016214025131738954
155,3,14,0.001736111111111111
156,3,15,0.0021177467174925877
157,3,16,0.001976284584980237
158,3,17,0.001984126984126984
159,3,18,0.0025627883136852894
160,3,19,0.0020242914979757085
161,3,20,0.003745318352059925
162,3,21,0.002213613724405091
163,3,22,0.002188183807439825
164,3,23,0.0028835063437139563
165,3,24,0.002551020408163265
166,3,25,0.0028555111364934323
167,3,26,0.0027378507871321013
168,3,27,0.0023161551823972205
169,3,28,0.0026195153896529143
170,3,29,0.002369668246445498
171,3,30,0.002452483139178418
172,3,31,0.002652519893899204
173,3,32,0.003328894806924101
174,3,33,0.002863278453829635
175,3,34,0.0034036759700476512
176,3,35,0.0035310734463276836
177,3,36,0.0024125452352231603
178,3,37,0.00357653791130186
179,3,38,0.0031746031746031746
180,3,39,0.002704530087897228
181,3,40,0.00382262996941896
182,3,41,0.0035739814152966403
183,3,42,0.0028776978417266188
184,3,43,0.004784688995215311
185,3,44,0.003937007874015748
186,3,45,0.003179650238473768
187,3,46,0.0027643400138217
188,3,47,0.0016233766233766235
189,4,1,0.033976510067114093
190,4,2,0.028409090909090908
191,4,3,0.04306632213608958
192,4,4,0.04675782973092192
193,4,5,0.051601423487544484
194,4,6,0.03359278984022941
195,4,7,0.03139356814701378
196,4,8,0.049686660698299016
197,4,9,0.036877206747744216
198,4,10,0.033975481611208405
199,4,11,0.04869857262804366
200,4,12,0.0426948687818253
201,4,13,0.033238751520064856
202,4,14,0.022569444444444444
203,4,15,0.031342651418890304
204,4,16,0.02865612648221344
205,4,17,0.027281746031746032
206,4,18,0.03741670937980523
207,4,19,0.06578947368421052
208,4,20,0.03932584269662921
209,4,21,0.04537908135030437
210,4,22,0.03336980306345733
211,4,23,0.021337946943483274
212,4,24,0.029336734693877552
213,4,25,0.02912621359223301
214,4,26,0.026009582477754964
215,4,27,0.023161551823972205
216,4,28,0.026850032743942372
217,4,29,0.032582938388625596
218,4,30,0.04291845493562232
219,4,31,0.03647214854111406
220,4,32,0.033288948069241014
221,4,33,0.02290622763063708
222,4,34,0.03267528931245745
223,4,35,0.016242937853107344
224,4,36,0.014475271411338963
225,4,37,0.022174535050071532
226,4,38,0.024603174603174603
227,4,39,0.0290736984448952
228,4,40,0.028287461773700305
229,4,41,0.023588277340957826
230,4,42,0.015827338129496403
231,4,43,0.017543859649122806
232,4,44,0.023622047244094488
233,4,45,0.022257551669316374
234,4,46,0.013821700069108501
235,4,47,0.01461038961038961
236,5,1,0.0012583892617449664
237,5,2,0.002840909090909091
238,5,3,0.016795865633074936
239,5,4,0.015880017644464048
240,5,5,0.01912811387900356
241,5,6,0.02376075378943056
242,5,7,0.03560490045941807
243,5,8,0.03536257833482542
244,5,9,0.028246371125931737
245,5,10,0.037828371278458846
246,5,11,0.015113350125944584
247,5,12,0.020368194281237758
248,5,13,0.02310498581272801
249,5,14,0.025173611111111112
250,5,15,0.023718763235916984
251,5,16,0.023715415019762844
252,5,17,0.033234126984126984
253,5,18,0.04356740133264992
254,5,19,0.06781376518218624
255,5,20,0.04744069912609238
256,5,21,0.07083563918096292
257,5,22,0.07603938730853392
258,5,23,0.05594002306805075
259,5,24,0.010841836734693877
260,5,25,0.003997715591090805
261,5,26,0.0013689253935660506
262,5,27,0.0011580775911986102
263,5,28,0.0019646365422396855
264,5,29,0.007701421800947867
265,5,30,0.0018393623543838135
266,5,31,0.005968169761273209
267,5,32,0.0
268,5,33,0.00572655690765927
269,5,34,0.005445881552076242
270,5,35,0.005649717514124294
271,5,36,0.0036188178528347406
272,5,37,0.002861230329041488
273,5,38,0.0007936507936507937
274,5,39,0.000676132521974307
275,5,40,0.0
276,5,41,0.002144388849177984
277,5,42,0.0035971223021582736
278,5,43,0.003189792663476874
279,5,44,0.0007874015748031496
280,5,45,0.000794912559618442
281,5,46,0.002073255010366275
282,5,47,0.00487012987012987
283,6,1,0.0050335570469798654
284,6,2,0.01278409090909091
285,6,3,0.007751937984496124
286,6,4,0.0030877812086457872
287,6,5,0.0035587188612099642
288,6,6,0.004506349856616141
289,6,7,0.006125574272588055
290,6,8,0.007162041181736795
291,6,9,0.00823852491173009
292,6,10,0.007355516637478109
293,6,11,0.007136859781696054
294,6,12,0.003133568350959655
295,6,13,0.008917713822456425
296,6,14,0.0
297,6,15,0.00042354934349851756
298,6,16,0.0
299,6,17,0.000496031746031746
300,6,18,0.0
301,6,19,0.0
302,6,20,0.0
303,6,21,0.0005534034311012728
304,6,22,0.0
305,6,23,0.0005767012687427913
306,6,24,0.0006377551020408163
307,6,25,0.0005711022272986865
308,6,26,0.0006844626967830253
309,6,27,0.0005790387955993051
310,6,28,0.0006548788474132286
311,6,29,0.0005924170616113745
312,6,30,0.0
313,6,31,0.0
314,6,32,0.0006657789613848203
315,6,33,0.0007158196134574087
316,6,34,0.0006807351940095302
317,6,35,0.0007062146892655367
318,6,36,0.0012062726176115801
319,6,37,0.0
320,6,38,0.0007936507936507937
321,6,39,0.0
322,6,40,0.0
323,6,41,0.0014295925661186562
324,6,42,0.0007194244604316547
325,6,43,0.0007974481658692185
326,6,44,0.0007874015748031496
327,6,45,0.001589825119236884
328,6,46,0.0
329,6,47,0.0
330,7,1,0.020134228187919462
331,7,2,0.024147727272727272
332,7,3,0.018518518518518517
333,7,4,0.018967798853109837
334,7,5,0.02491103202846975
335,7,6,0.015977058582548137
336,7,7,0.017228177641653904
337,7,8,0.020590868397493287
338,7,9,0.014515496273048253
339,7,10,0.018213660245183887
340,7,11,0.018052057094878254
341,7,12,0.016842929886408148
342,7,13,0.016214025131738953
343,7,14,0.016059027777777776
344,7,15,0.019906819144430325
345,7,16,0.016304347826086956
346,7,17,0.012896825396825396
347,7,18,0.012813941568426449
348,7,19,0.009109311740890687
349,7,20,0.016229712858926344
350,7,21,0.01383508577753182
351,7,22,0.01312910284463895
352,7,23,0.0132641291810842
353,7,24,0.0274234693877551
354,7,25,0.04283266704740148
355,7,26,0.02737850787132101
356,7,27,0.01910828025477707
357,7,28,0.02619515389652914
358,7,29,0.02014218009478673
359,7,30,0.023298589822194973
360,7,31,0.01790450928381963
361,7,32,0.02529960053262317
362,7,33,0.015748031496062992
363,7,34,0.02859087814840027
364,7,35,0.018361581920903956
365,7,36,0.013268998793727383
366,7,37,0.02145922746781116
367,7,38,0.01904761904761905
368,7,39,0.023664638269100743
369,7,40,0.024464831804281346
370,7,41,0.01501072194424589
371,7,42,0.026618705035971222
372,7,43,0.01674641148325359
373,7,44,0.009448818897637795
374,7,45,0.016693163751987282
375,7,46,0.015894955079474776
376,7,47,0.008116883116883116
377,8,1,0.007130872483221477
378,8,2,0.011837121212121212
379,8,3,0.01765719207579673
380,8,4,0.011468901632112925
381,8,5,0.013345195729537367
382,8,6,0.012699713232281851
383,8,7,0.007656967840735069
384,8,8,0.01342882721575649
385,8,9,0.012161632012553943
386,8,10,0.010858143607705779
387,8,11,0.010495382031905962
388,8,12,0.011750881316098707
389,8,13,0.010133765707336847
390,8,14,0.015625
391,8,15,0.011012282930961457
392,8,16,0.010869565217391304
393,8,17,0.01636904761904762
394,8,18,0.011276268580215274
395,8,19,0.009615384615384616
396,8,20,0.024968789013732832
397,8,21,0.016602102933038185
398,8,22,0.03555798687089715
399,8,23,0.01441753171856978
400,8,24,0.012755102040816327
401,8,25,0.027984009137635636
402,8,26,0.013004791238877482
403,8,27,0.01910828025477707
404,8,28,0.014407334643091027
405,8,29,0.011848341232227487
406,8,30,0.011649294911097487
407,8,31,0.015915119363395226
408,8,32,0.011318242343541944
409,8,33,0.012884753042233358
410,8,34,0.029271613342409804
411,8,35,0.023305084745762712
412,8,36,0.027744270205066344
413,8,37,0.024320457796852647
414,8,38,0.020634920634920634
415,8,39,0.016227180527383367
416,8,40,0.021406727828746176
417,8,41,0.01929949964260186
418,8,42,0.026618705035971222
419,8,43,0.017543859649122806
420,8,44,0.029133858267716535
421,8,45,0.0246422893481717
422,8,46,0.03248099516240498
423,8,47,0.025974025974025976
424,9,1,0.02139261744966443
425,9,2,0.023200757575757576
426,9,3,0.023255813953488372
427,9,4,0.02293780326422585
428,9,5,0.022686832740213523
429,9,6,0.021712412945514133
430,9,7,0.020290964777947933
431,9,8,0.024619516562220233
432,9,9,0.02314633189486073
433,9,10,0.018213660245183887
434,9,11,0.02225020990764064
435,9,12,0.02154328241284763
436,9,13,0.022699635184434536
437,9,14,0.022569444444444444
438,9,15,0.02456586192291402
439,9,16,0.025691699604743084
440,9,17,0.026785714285714284
441,9,18,0.02716555612506407
442,9,19,0.025809716599190284
443,9,20,0.03245942571785269
444,9,21,0.02767017155506364
445,9,22,0.01477024070021882
446,9,23,0.010380622837370242
447,9,24,0.0031887755102040817
448,9,25,0.0
449,9,26,0.0
450,9,27,0.0
451,9,28,0.0
452,9,29,0.0
453,9,30,0.0
454,9,31,0.0
455,9,32,0.0
456,9,33,0.0
457,9,34,0.0
458,9,35,0.0
459,9,36,0.0
460,9,37,0.0
461,9,38,0.0
462,9,39,0.0
463,9,40,0.0
464,9,41,0.0
465,9,42,0.0
466,9,43,0.0
467,9,44,0.0
468,9,45,0.0
469,9,46,0.0
470,9,47,0.0
471,10,1,0.0
472,10,2,0.0
473,10,3,0.0
474,10,4,0.000882223202470225
