,topic,date,num_docs
1,0,1,0.09259259259259259
2,0,2,0.09009740259740259
3,0,3,0.08082191780821918
4,0,4,0.09011627906976744
5,0,5,0.09337979094076655
6,0,6,0.08796579108124618
7,0,7,0.06586483390607102
8,0,8,0.06683804627249357
9,0,9,0.08529741863075196
10,0,10,0.07135306553911205
11,0,11,0.08742138364779874
12,0,12,0.07039106145251396
13,0,13,0.07271669575334497
14,0,14,0.06931316950220542
15,0,15,0.06325110689437065
16,0,16,0.08734939759036145
17,0,17,0.07606263982102908
18,0,18,0.08944954128440367
19,0,19,0.06958393113342898
20,0,20,0.1055956678700361
21,0,21,0.07742461287693561
22,0,22,0.07442596991290577
23,0,23,0.07526881720430108
24,0,24,0.07728119180633147
25,0,25,0.060418280402788536
26,0,26,0.0
27,0,27,0.0851063829787234
28,0,28,0.0920666013712047
29,0,29,0.09224137931034483
30,0,30,0.08076225045372051
31,0,31,0.0905587668593449
32,0,32,0.0
33,0,33,0.0
34,0,34,0.0
35,0,35,0.0
36,0,36,0.0
37,0,37,0.0
38,0,38,0.0
39,0,39,0.0
40,0,40,0.0
41,0,41,0.0
42,0,42,0.07367387033398821
43,0,43,0.06084070796460177
44,0,44,0.09361702127659574
45,0,45,0.06350914962325081
46,0,46,0.04
47,0,47,0.04065040650406504
48,1,1,0.027777777777777776
49,1,2,0.028409090909090908
50,1,3,0.02945205479452055
51,1,4,0.037063953488372096
52,1,5,0.027177700348432057
53,1,6,0.04153940134392181
54,1,7,0.028064146620847653
55,1,8,0.038560411311053984
56,1,9,0.03479236812570146
57,1,10,0.0306553911205074
58,1,11,0.018867924528301886
59,1,12,0.027932960893854747
60,1,13,0.019197207678883072
61,1,14,0.014492753623188406
62,1,15,0.018342820999367487
63,1,16,0.021837349397590362
64,1,17,0.03206562266964952
65,1,18,0.026758409785932722
66,1,19,0.01291248206599713
67,1,20,0.02707581227436823
68,1,21,0.02444987775061125
69,1,22,0.027711797307996833
70,1,23,0.02977667493796526
71,1,24,0.04562383612662942
72,1,25,0.02865995352439969
73,1,26,0.0
74,1,27,0.020458265139116204
75,1,28,0.01762977473065622
76,1,29,0.025
77,1,30,0.013611615245009074
78,1,31,0.015414258188824663
79,1,32,0.0
80,1,33,0.0
81,1,34,0.0
82,1,35,0.0
83,1,36,0.0
84,1,37,0.0
85,1,38,0.0
86,1,39,0.0
87,1,40,0.0
88,1,41,0.0
89,1,42,0.055992141453831044
90,1,43,0.06305309734513274
91,1,44,0.043617021276595745
92,1,45,0.06566200215285253
93,1,46,0.03
94,1,47,0.13617886178861788
95,2,1,0.06552706552706553
96,2,2,0.044642857142857144
97,2,3,0.030136986301369864
98,2,4,0.03343023255813953
99,2,5,0.0445993031358885
100,2,6,0.06169822846670739
101,2,7,0.06128293241695303
102,2,8,0.06876606683804627
103,2,9,0.04657687991021325
104,2,10,0.06342494714587738
105,2,11,0.06981132075471698
106,2,12,0.08324022346368715
107,2,13,0.06922629435718441
108,2,14,0.0888468809073724
109,2,15,0.036053130929791274
110,2,16,0.022590361445783132
111,2,17,0.030574198359433258
112,2,18,0.024464831804281346
113,2,19,0.05380200860832138
114,2,20,0.02888086642599278
115,2,21,0.03341483292583537
116,2,22,0.04117181314330958
117,2,23,0.03143093465674111
118,2,24,0.04003724394785847
119,2,25,0.027885360185902403
120,2,26,0.0
121,2,27,0.031914893617021274
122,2,28,0.05190989226248776
123,2,29,0.05086206896551724
124,2,30,0.0426497277676951
125,2,31,0.04238921001926782
126,2,32,0.0
127,2,33,0.0
128,2,34,0.0
129,2,35,0.0
130,2,36,0.0
131,2,37,0.0
132,2,38,0.0
133,2,39,0.0
134,2,40,0.0
135,2,41,0.0
136,2,42,0.03831041257367387
137,2,43,0.022123893805309734
138,2,44,0.029787234042553193
139,2,45,0.0193756727664155
140,2,46,0.04181818181818182
141,2,47,0.04878048780487805
142,3,1,0.05626780626780627
143,3,2,0.06168831168831169
144,3,3,0.05958904109589041
145,3,4,0.06322674418604651
146,3,5,0.05435540069686411
147,3,6,0.08918753817959682
148,3,7,0.05154639175257732
149,3,8,0.04562982005141388
150,3,9,0.05499438832772166
151,3,10,0.06871035940803383
152,3,11,0.052830188679245285
153,3,12,0.060335195530726256
154,3,13,0.05002908667830134
155,3,14,0.0800252047889099
156,3,15,0.09108159392789374
157,3,16,0.09563253012048192
158,3,17,0.06711409395973154
159,3,18,0.077217125382263
160,3,19,0.05021520803443329
161,3,20,0.05415162454873646
162,3,21,0.06601466992665037
163,3,22,0.0728424386381631
164,3,23,0.08519437551695616
165,3,24,0.06890130353817504
166,3,25,0.08288148721920992
167,3,26,0.0
168,3,27,0.10556464811783961
169,3,28,0.08227228207639568
170,3,29,0.0706896551724138
171,3,30,0.07622504537205081
172,3,31,0.07803468208092486
173,3,32,0.0
174,3,33,0.0
175,3,34,0.0
176,3,35,0.0
177,3,36,0.0
178,3,37,0.0
179,3,38,0.0
180,3,39,0.0
181,3,40,0.0
182,3,41,0.0
183,3,42,0.11886051080550099
184,3,43,0.09292035398230089
185,3,44,0.09893617021276596
186,3,45,0.13670613562970937
187,3,46,0.12
188,3,47,0.12195121951219512
189,4,1,0.03917378917378917
190,4,2,0.04383116883116883
191,4,3,0.05
192,4,4,0.036337209302325583
193,4,5,0.0397212543554007
194,4,6,0.03604153940134392
195,4,7,0.03264604810996564
196,4,8,0.04562982005141388
197,4,9,0.037037037037037035
198,4,10,0.03171247357293869
199,4,11,0.04779874213836478
200,4,12,0.030726256983240222
201,4,13,0.031413612565445025
202,4,14,0.034026465028355386
203,4,15,0.04680581910183428
204,4,16,0.04819277108433735
205,4,17,0.03877703206562267
206,4,18,0.045871559633027525
207,4,19,0.03945480631276901
208,4,20,0.05324909747292419
209,4,21,0.04971475142624287
210,4,22,0.04433887569279493
211,4,23,0.03391232423490488
212,4,24,0.0446927374301676
213,4,25,0.043377226955848176
214,4,26,0.0
215,4,27,0.03764320785597381
216,4,28,0.039177277179236046
217,4,29,0.03879310344827586
218,4,30,0.036297640653357534
219,4,31,0.03757225433526012
220,4,32,0.0
221,4,33,0.0
222,4,34,0.0
223,4,35,0.0
224,4,36,0.0
225,4,37,0.0
226,4,38,0.0
227,4,39,0.0
228,4,40,0.0
229,4,41,0.0
230,4,42,0.043222003929273084
231,4,43,0.04756637168141593
232,4,44,0.036170212765957444
233,4,45,0.04198062432723358
234,4,46,0.04090909090909091
235,4,47,0.044715447154471545
236,5,1,0.029914529914529916
237,5,2,0.04301948051948052
238,5,3,0.01986301369863014
239,5,4,0.02688953488372093
240,5,5,0.02926829268292683
241,5,6,0.02748930971288943
242,5,7,0.03150057273768614
243,5,8,0.02249357326478149
244,5,9,0.026936026936026935
245,5,10,0.02959830866807611
246,5,11,0.03207547169811321
247,5,12,0.0335195530726257
248,5,13,0.03374054682955206
249,5,14,0.056080655324511654
250,5,15,0.04743833017077799
251,5,16,0.0286144578313253
252,5,17,0.02237136465324385
253,5,18,0.012232415902140673
254,5,19,0.05667144906743185
255,5,20,0.017148014440433214
256,5,21,0.015484922575387123
257,5,22,0.01583531274742676
258,5,23,0.022332506203473945
259,5,24,0.030726256983240222
260,5,25,0.033307513555383424
261,5,26,0.0
262,5,27,0.030278232405891982
263,5,28,0.013712047012732615
264,5,29,0.028448275862068967
265,5,30,0.024500907441016333
266,5,31,0.029865125240847785
267,5,32,0.0
268,5,33,0.0
269,5,34,0.0
270,5,35,0.0
271,5,36,0.0
272,5,37,0.0
273,5,38,0.0
274,5,39,0.0
275,5,40,0.0
276,5,41,0.0
277,5,42,0.018664047151277015
278,5,43,0.04092920353982301
279,5,44,0.03404255319148936
280,5,45,0.03982777179763186
281,5,46,0.03
282,5,47,0.028455284552845527
283,6,1,0.0754985754985755
284,6,2,0.07224025974025974
285,6,3,0.07945205479452055
286,6,4,0.04941860465116279
287,6,5,0.06341463414634146
288,6,6,0.04398289554062309
289,6,7,0.06242840778923253
290,6,8,0.04177377892030849
291,6,9,0.05331088664421998
292,6,10,0.05338266384778013
293,6,11,0.035849056603773584
294,6,12,0.03910614525139665
295,6,13,0.04712041884816754
296,6,14,0.043478260869565216
297,6,15,0.043010752688172046
298,6,16,0.05120481927710843
299,6,17,0.054436987322893364
300,6,18,0.035168195718654434
301,6,19,0.05236728837876614
302,6,20,0.039711191335740074
303,6,21,0.04808475957620212
304,6,22,0.05779889152810768
305,6,23,0.05293631100082713
306,6,24,0.0670391061452514
307,6,25,0.043377226955848176
308,6,26,0.0
309,6,27,0.044189852700491
310,6,28,0.034280117531831536
311,6,29,0.045689655172413794
312,6,30,0.06715063520871144
313,6,31,0.055876685934489405
314,6,32,0.0
315,6,33,0.0
316,6,34,0.0
317,6,35,0.0
318,6,36,0.0
319,6,37,0.0
320,6,38,0.0
321,6,39,0.0
322,6,40,0.0
