,datetime,kW/Ton,Load,CDWRT,CDWST,DTLift,Ton,EvapApproach,CondApproach,Hz,CompSH,IGV,REFLVL
5569,2017-03-20 08:05:00+00:00,0.524554988602,0.763684628117,80.8000030518,74.0,41.4000015259,1412.81656202,-2.19999694824,1.29999542236,,25.599998474099998,,
5570,2017-03-20 08:10:00+00:00,0.521867453861,0.786883052792,81.0999984741,74.0999984741,41.7999992371,1455.73364766,-2.2000007629400002,1.20000457764,,25.5,,
5571,2017-03-20 08:15:00+00:00,0.527635947701,0.8210001692899999,81.5999984741,74.3000030518,42.2999992371,1518.85031319,-2.2000007629400002,1.20000457764,,25.099998474099998,,
5572,2017-03-20 08:20:00+00:00,0.548573016917,0.82099988714,82.5,75.3000030518,43.0,1518.84979121,-2.09999847412,2.09999847412,,23.900001525900002,,
5575,2017-03-20 08:35:00+00:00,0.5523542611600001,0.8695946512999999,83.8000030518,76.1999969482,44.6000022888,1608.7501049,-2.09999847412,1.5,,24.199996948200003,,
5576,2017-03-20 08:40:00+00:00,0.554790262981,0.857981869122,83.8000030518,76.0999984741,45.1000022888,1587.26645788,-2.09999847412,1.0,,24.3999938965,,
5577,2017-03-20 08:45:00+00:00,0.550535831904,0.822000169496,83.4000015259,75.9000015259,45.1000022888,1520.70031357,-2.10000228882,1.19999694824,,24.400001525900002,,
5578,2017-03-20 08:50:00+00:00,0.557214048637,0.8136036036040001,83.1999969482,75.6999969482,44.9999961853,1505.16666667,-2.09999847412,1.20000457764,,24.5,,
5579,2017-03-20 08:55:00+00:00,0.5501824522290001,0.829405461904,82.9000015259,75.5,44.9000015259,1534.40010452,-2.2000007629400002,1.29999542236,,24.6000061035,,
5580,2017-03-20 09:00:00+00:00,0.553454529313,0.817567567568,82.6999969482,75.1999969482,44.5999984741,1512.5,-2.10000228882,1.1000061035200002,,24.599998474099998,,
5581,2017-03-20 09:05:00+00:00,0.556151019103,0.8136036036040001,82.5,75.0,44.7000007629,1505.16666667,-2.10000228882,1.09999847412,,24.599998474099998,,
5582,2017-03-20 09:10:00+00:00,0.5546341382209999,0.812612612613,82.3000030518,74.9000015259,44.700004577600005,1503.33333333,-2.2000007629400002,1.09999847412,,24.599998474099998,,
5583,2017-03-20 09:15:00+00:00,0.54907773386,0.8205405405410001,82.0,74.6999969482,44.2999992371,1518.0,-2.09999847412,1.19999694824,,24.6000061035,,
5584,2017-03-20 09:20:00+00:00,0.549757927263,0.8210001692899999,82.0999984741,74.6999969482,44.5,1518.85031319,-2.2000007629400002,1.30000305176,,24.5,,
5585,2017-03-20 09:25:00+00:00,0.543469739057,0.829405461904,82.0999984741,74.6999969482,44.5,1534.40010452,-2.2000007629400002,1.09999847412,,24.7000045776,,
5586,2017-03-20 09:30:00+00:00,0.545209501913,0.8219998870020001,81.9000015259,74.5,44.4000015259,1520.69979095,-2.09999847412,1.09999847412,,24.699996948200003,,
5587,2017-03-20 09:35:00+00:00,0.544429886584,0.8199998872769999,81.6999969482,74.3000030518,44.199996948199995,1516.99979146,-2.09999847412,1.30000305176,,24.699996948200003,,
5588,2017-03-20 09:40:00+00:00,0.547058533155,0.8210001692899999,81.5,74.1999969482,43.9000015259,1518.85031319,-2.0,1.19999694824,,24.800003051799997,,
5589,2017-03-20 09:45:00+00:00,0.5429050535059999,0.822999886865,81.3000030518,73.8000030518,43.6000022888,1522.5497907,-2.09999847412,1.19999694824,,24.900001525900002,,
5590,2017-03-20 09:50:00+00:00,0.5366647907159999,0.835792736363,81.3000030518,73.9000015259,43.4000015259,1546.21656227,-2.19999694824,1.39999389648,,24.6000061035,,
5591,2017-03-20 09:55:00+00:00,0.539827672403,0.840107939437,81.8000030518,74.3000030518,43.6000022888,1554.19968796,-2.2000007629400002,1.5,,24.2999954224,,
5592,2017-03-20 10:00:00+00:00,0.544664605019,0.827387443749,82.1999969482,74.8000030518,44.199996948199995,1530.66677094,-2.09999847412,1.30000305176,,24.400001525900002,,
5593,2017-03-20 10:05:00+00:00,0.5553354764389999,0.80963963964,82.3000030518,74.8000030518,44.4000015259,1497.83333333,-2.09999847412,1.29999542236,,24.400001525900002,,
5594,2017-03-20 10:10:00+00:00,0.5525396243190001,0.805225337948,82.5999984741,75.0999984741,45.0,1489.6668752,-2.0,1.09999847412,,24.300003051799997,,
5595,2017-03-20 10:15:00+00:00,0.547396268007,0.8199998872769999,82.5999984741,75.1999969482,45.0999984741,1516.99979146,-2.09999847412,1.30000305176,,24.400001525900002,,
5596,2017-03-20 10:20:00+00:00,0.550802139037,0.8086486486489999,82.5999984741,75.3000030518,45.0999984741,1496.0,-2.09999847412,1.20000457764,,24.5,,
5597,2017-03-20 10:25:00+00:00,0.548327891918,0.826000170321,82.5999984741,75.1999969482,44.7999992371,1528.10031509,-2.10000228882,1.30000305176,,24.2999954224,,
5598,2017-03-20 10:30:00+00:00,0.550491533582,0.8155855855859999,82.5999984741,75.3000030518,44.8999977112,1508.83333333,-2.09999847412,1.40000152588,,24.400001525900002,,
5599,2017-03-20 10:35:00+00:00,0.551465575072,0.805225337948,82.6999969482,75.5,45.3999977112,1489.6668752,-2.10000228882,1.30000305176,,24.400001525900002,,
