,datetime,kW/Ton,Load,CDWRT,CDWST,DTLift,Ton,EvapApproach,CondApproach,Hz,CompSH,IGV,REFLVL
3066,2018-01-11 15:30:00+00:00,0.35695015853900003,0.448241851622,75.3000030518,68.5,30.900001525900002,672.362777433,0.40000152587899995,0.199996948242,45.7400016785,10.4000015259,14.239999771099999,26.2000007629
3067,2018-01-11 15:35:00+00:00,0.34906640077600004,0.467914794922,75.4000015259,68.4000015259,30.900001525900002,701.8721923830001,0.5,0.199996948242,45.340000152600005,9.90000152588,20.6299991608,26.0
3068,2018-01-11 15:40:00+00:00,0.353166161641,0.48702287671300004,75.8000030518,68.5999984741,31.400001525900002,730.53431507,0.5,0.09999847412110001,45.1399993896,9.699996948239999,32.0299987793,26.3999996185
3069,2018-01-11 15:45:00+00:00,0.35362792176200003,0.48827215285,76.0,68.9000015259,31.7000007629,732.408229276,0.5,0.199996948242,45.1399993896,9.60000610352,35.6800003052,24.1000003815
3070,2018-01-11 15:50:00+00:00,0.361051262342,0.47084726666599996,76.0999984741,69.0,31.7999992371,706.270899998,0.5,0.09999847412110001,45.0400009155,9.70000457764,38.3199996948,24.2000007629
3071,2018-01-11 15:55:00+00:00,0.360225049591,0.470076507799,76.0999984741,69.0,31.7999992371,705.114761698,0.39999771118199995,0.200004577637,44.819999694799996,9.5,38.3600006104,23.1000003815
3072,2018-01-11 16:00:00+00:00,0.363158364529,0.460772350791,76.0999984741,69.0,31.7999992371,691.158526187,0.39999771118199995,0.09999847412110001,44.8300018311,9.60000610352,37.1300010681,23.7999992371
3073,2018-01-11 16:05:00+00:00,0.366834927686,0.445250222938,76.0,68.9000015259,31.7000007629,667.875334406,0.39999771118199995,0.09999847412110001,44.569999694799996,9.59999847412,37.659999847399995,25.7000007629
3074,2018-01-11 16:10:00+00:00,0.36261086386200003,0.43205177307099996,75.8000030518,68.8000030518,31.7000045776,648.077659607,0.39999771118199995,0.199996948242,44.7400016785,9.699996948239999,31.209999084499998,23.2000007629
3075,2018-01-11 16:15:00+00:00,0.363128473402,0.418584636385,75.4000015259,68.5999984741,31.100002288800003,627.876954577,0.39999771118199995,0.09999847412110001,44.430000305200004,9.90000152588,24.790000915500002,24.0
3076,2018-01-11 16:20:00+00:00,0.37141262948,0.41104328326300005,75.1999969482,68.5,30.899997711199997,616.564924894,0.39999771118199995,0.100006103516,44.3499984741,9.89999389648,24.3700008392,23.2999992371
3077,2018-01-11 16:25:00+00:00,0.371170410828,0.413107642367,75.1999969482,68.4000015259,30.899997711199997,619.66146355,0.39999771118199995,0.100006103516,44.3499984741,9.79999542236,24.459999084499998,25.0
3078,2018-01-11 16:30:00+00:00,0.36655858346299997,0.41284896919799996,75.0999984741,68.4000015259,30.7999992371,619.273453797,0.29999923706099996,0.200004577637,44.6500015259,9.89999389648,19.2399997711,24.6000003815
3079,2018-01-11 16:35:00+00:00,0.363758048953,0.41236200939499995,75.0999984741,68.1999969482,30.7999992371,618.543014093,0.39999771118199995,0.09999847412110001,44.729999542200005,9.90000152588,17.5,24.8999996185
3080,2018-01-11 16:40:00+00:00,0.362368130425,0.40474493851,74.9000015259,68.1999969482,30.7000007629,607.117407765,0.29999923706099996,0.09999847412110001,44.819999694799996,10.0,15.3199996948,25.8999996185
3081,2018-01-11 16:45:00+00:00,0.36638194643,0.400310845269,74.8000030518,68.3000030518,30.400001525900002,600.466267904,0.40000152587899995,0.09999847412110001,44.6699981689,10.0,15.300000190699999,23.8999996185
3082,2018-01-11 16:50:00+00:00,0.366266829445,0.391335828993,74.5999984741,68.0999984741,30.2999992371,587.00374349,0.29999923706099996,0.09999847412110001,44.5499992371,10.0,14.720000267,23.8999996185
3083,2018-01-11 16:55:00+00:00,0.373778586458,0.395956337153,74.5999984741,68.0,30.399997711199997,593.934505729,0.40000152587899995,-0.09999847412110001,44.430000305200004,10.0999984741,14.529999733,23.7999992371
3084,2018-01-11 17:00:00+00:00,0.36501481481799997,0.399983765242,74.4000015259,67.6999969482,30.100002288800003,599.975647864,0.39999771118199995,0.09999847412110001,44.2999992371,9.800003051760001,14.9799995422,24.5
