,datetime,kW/Ton,Load,CDWRT,CDWST,DTLift,Ton,EvapApproach,CondApproach,Hz,CompSH,IGV,REFLVL
2713,2017-01-10 10:05:00+00:00,0.612512752121,0.6828266106499999,78.8000030518,72.4000015259,39.3000030518,1280.29989497,1.90000152588,0.599998474121,,-2.09999847412,0.0,
2714,2017-01-10 10:10:00+00:00,0.6219621846410001,0.702293500773,79.0,72.4000015259,39.7000007629,1316.80031395,1.59999847412,0.6999969482420001,,-2.39999389648,0.0,
2715,2017-01-10 10:15:00+00:00,0.626372041475,0.699733222114,79.0999984741,72.4000015259,39.5999984741,1311.99979146,1.59999847412,0.700004577637,,-2.60000610352,0.0,
2716,2017-01-10 10:20:00+00:00,0.623934307139,0.700586555311,79.3000030518,72.6999969482,39.9000015259,1313.59979121,1.70000076294,0.6999969482420001,,-2.69999694824,0.0,
2717,2017-01-10 10:25:00+00:00,0.621060695528,0.7039998881020001,79.4000015259,72.6999969482,40.0,1319.99979019,1.70000076294,0.599998474121,,-2.80000305176,0.0,
2718,2017-01-10 10:30:00+00:00,0.6275915817759999,0.699733222114,79.5999984741,72.9000015259,40.0999984741,1311.99979146,1.59999847412,0.700004577637,,-3.10000610352,0.0,
2719,2017-01-10 10:35:00+00:00,0.620314232239,0.70570683492,79.5,72.8000030518,40.2000007629,1323.20031548,1.70000076294,0.5,,-2.80000305176,0.0,
2720,2017-01-10 10:40:00+00:00,0.620087518423,0.70570683492,79.5999984741,73.0,40.2999992371,1323.20031548,1.59999847412,0.700004577637,,-3.0,0.0,
2721,2017-01-10 10:45:00+00:00,0.624950496136,0.717795499674,79.5999984741,72.9000015259,40.0999984741,1345.86656189,1.5,0.8000030517579999,,-3.09999847412,0.0,
2722,2017-01-10 10:50:00+00:00,0.635956416465,0.7342222222220001,80.0,73.0999984741,40.7999992371,1376.66666667,1.5,0.6999969482420001,,-3.5,0.0,
2723,2017-01-10 10:55:00+00:00,0.645032360423,0.7198398335770001,80.0999984741,73.0999984741,41.1999969482,1349.69968796,1.5,0.700004577637,,-3.60000610352,0.0,
2724,2017-01-10 11:00:00+00:00,0.636197527781,0.7104711669920001,80.0,73.3000030518,41.4000015259,1332.13343811,1.5,0.6999969482420001,,-3.5,0.0,
2725,2017-01-10 11:05:00+00:00,0.6348145595019999,0.705297833252,80.0,73.3000030518,41.4000015259,1322.43343735,1.5,0.6999969482420001,,-3.5,0.0,
2726,2017-01-10 11:10:00+00:00,0.639287754219,0.6980268330889999,80.4000015259,73.8000030518,41.8000030518,1308.80031204,1.39999771118,0.6999969482420001,,-3.9000015258800005,0.0,
2727,2017-01-10 11:15:00+00:00,0.635903619321,0.700986721802,80.4000015259,73.8000030518,41.8000030518,1314.35010338,1.39999771118,0.6999969482420001,,-4.0,0.0,
2728,2017-01-10 11:20:00+00:00,0.637520304941,0.685991222466,80.1999969482,73.6999969482,41.5999984741,1286.23354212,1.5,0.600006103516,,-3.5,0.0,
2729,2017-01-10 11:25:00+00:00,0.642257059313,0.679520222982,80.0999984741,73.6999969482,41.5,1274.10041809,1.59999847412,0.599998474121,,-3.39999389648,0.0,
2730,2017-01-10 11:30:00+00:00,0.631778613384,0.674666722616,79.9000015259,73.4000015259,41.2000007629,1265.0001049,1.60000228882,0.5,,-3.20000457764,0.0,
2731,2017-01-10 11:35:00+00:00,0.634097723967,0.669760055542,79.6999969482,73.1999969482,40.9999961853,1255.80010414,1.60000228882,0.600006103516,,-3.0,0.0,
2732,2017-01-10 11:40:00+00:00,0.6371850318360001,0.668942277696,79.8000030518,73.3000030518,41.1000022888,1254.26677068,1.60000228882,0.5,,-3.0,0.0,
2733,2017-01-10 11:45:00+00:00,0.628875726667,0.681173277452,79.5999984741,73.0999984741,40.7999992371,1277.19989522,1.70000076294,0.599998474121,,-2.89999389648,0.0,
2734,2017-01-10 11:50:00+00:00,0.631325162481,0.6745599446610001,79.5,73.0999984741,40.5999984741,1264.79989624,1.70000076294,0.599998474121,,-2.79999542236,0.0,
